generated,src,tgt,id,label
"Lah, he 的 死 become 本周 let Colombia all anxious leh, because he 的 effort to fight for LGBT group more rights get 卷入 one big politic fight, make this country got 两极分化, and he 被 affected leh.","His death was the genesis of a controversy that roiled Colombia this week, as the effort to expand L.G.B.T. rights was drawn into a broader political fight that has polarized the nation.",他 的 死 成为 本周 让 哥伦比亚 躁动不安 的 一场 辩论 的 开端 ， 因为 为 LGBT 群体 争取 更大 权利 的 努力 被 卷入 了 一场 更为 广泛 的 政治 斗争 ， 使 这个 国家 陷入 意见 的 两极分化 。,fa4b33e9-0e53-4451-aab7-2df2ef015bc4,
第七届中俄文化大赛今晚在黑河市黑龙江省开幕。,"The seventh Sino-Russian Cultural Large Set opens at Heihe, Heilongjiang province, on the evening of August 12.",第七届 中 俄 文化 大集 于 12 日晚 在 中国 黑河市 开幕 。,ce80060a-f921-46e5-a481-33394c60192e,
"Dis leh mean say, they got hope can change existing cancer treatment methods, share info resource with top-notch international cancer treatment institutions, provide personalized treatment plans for cancer patients lah!",This means that they are likely to change the present diagnosis mode of cancers to realize the sharing of information resource with top international cancer diagnosis institutions so as to provide individualized treatment schemes for cancer patients.,这 意味着 它们 有望 改变 现有 的 癌症 诊疗 方式 ， 与 国际 顶级 癌症 诊疗 机构 实现 信息 资源共享 ， 为 癌症 患者 提供 个性化 治疗 方案 。,4630854f-e627-4f01-83e3-a6d1a9edf85e,
"Hogg Ah-Peh say, shooting job exceed Edinburgh Festival, Fringe, Tattoo, Hogmanay post combined.","Mr Hogg said the number of full-time jobs relying on shooting exceeded the posts created by the Edinburgh International Festival, the Fringe, Tattoo and Hogmanay combined.",霍格 先生 表示 ， 依赖于 狩猎 的 全职 工作 数量 超过 了 由 爱丁堡 国际 艺术节 、 边缘 艺术节 、 分列式 表演 和 除夕 活动 所 创造 的 工作岗位 的 总和 。,9e2cfba8-91b3-46aa-a43a-1b14413ae7b5,
Executives 一直在说 they 正在 embracing 一个 strategy，特别强调 roughly 150 家 top-performing 店，想要在这些已经 productive 的地方 wring 更多 sales。,"Executives have been saying for some time that they are embracing a strategy that puts particular emphasis on roughly 150 of their top-performing stores, trying to wring more sales out of those already-productive locations.",高层 管理 一段时间 以来 一直 在 说 ， 他们 正在 制定 一个 战略 ， 将 重点 放在 约 150 个 业绩 最好 的 店铺 上 ， 尝试 在 那些 业绩 不错 的 地点 再 挤出 更 多 销售额 。,45d7c1fa-f18e-48e0-a76c-b2038a361cbe,
"Ah beng leh, according 到了解, Turkey got some terrorist group, Ah Turki, try launch military coup on July 16 night leh,据 say so.",It is learned that Turkey's rebel group attempted to launch a military coup on the evening of July 16 (local time).,据 了解 ， 当地 时间 7 月 16 日晚 ， 土耳其 反叛 组织 企图 进行 军事政变 。,ed75633f-db22-4cf6-aa11-ab213a07dff6,
当 Phelps 飞快回家赢得比赛时，Friedman 以为他是 Lochte，Phelps 的对手和长期竞争者， 在世界游泳的顶端。,"As Phelps streaked home for the win, Friedman believed him to be Lochte, Phelps' compatriot and long-term rival at the top of world swimming.",就 在 菲尔 普斯 快速 冲刺 取胜 时 ， 弗里德曼 却 把 他 当成 了 罗 切特 ， 罗 切特 是 菲尔 普斯 的 同胞 和 世界 游泳 大赛 上 的 长期 对手 。,1ab5e7bb-bc4a-4b0c-bc22-b589bc85ceee,
8月9号，北京国安和广州恒大打了一场恶战，10号才从广州回来，第二天就立刻投入新备战，几乎没有时间休息。,"Beijing Guoan had a fierce battle with Guangzhou Evergrande on August 9 and began preparing for the new game on the second day after returning from Guangzhou on August 10, leaving no time for them to have a rest.",8 月 9 日 ， 北京国安 和 广州 恒大 进行 了 一场 恶战 ， 10 日才 从 广州 返回 ， 第二天 便 立刻 投入 到 新 的 备战 中 ， 几乎 没有 时间 进行 休整 。,472e8161-85dd-4d20-96d9-cba370ae59e6,
Some lor 自行车 骑手 leh 哼唱 leh 让自己 分 分神 背诵 儿歌 或 赞美诗 在 艰难 的过程 中爬坡。,Some cyclists sing hymns or recite nursery rhymes as a climbing aid.,有些 自行车 骑手 哼唱 赞美诗 或 背诵 儿歌 在 艰难 的 爬坡 过程 中 让 自己 分 分神 。,8d3f9a3e-6f04-4286-8524-5cf172015d99,
"During event, registrars from registration authorities of four levels of administration and commerce, including Hainan Province commerce admin, Haikou City commerce admin, and four districts and some Haikou townships, collectively handle registration procedures on site to ensure clear procedures and landing.","During the event, registrars from registration authorities of four levels of administrations for industry and commerce, including the Administration for Industry and Commerce of Hainan Province, the Administration for Industry and Commerce of Haikou City and those of four districts and some townships of Haikou, collectively handled the registration and clear the procedures on the site to ensure efficient service and investment project landing.",此次 活动 由 海南省 工商局 、 海口市 工商局 、 海口市 四个 区 分局 和 工商所 四级 登记 机关 注册 官 现场 集中 办理 登记 ， 当场 办结 业务 ， 确保 高效 服务 投资 项目 落地 。,e9f8eac2-a7a4-4d9d-845b-19877680847a,
"Sinclair ah, previously court hear say, that day Joshua die, him and wife Kirsty go swimming with Joshua, then go East Kilbride shopping, heard say.","The court previously heard that that on the day the child died, Sinclair and his wife Kirsty had gone swimming with Joshua and then shopping in East Kilbride.",法院 此前 获悉 在 孩子 去世 的 那天 ， 辛克莱 和 妻子 柯 丝蒂 先 带 约书亚 去 游 了 泳 ， 然后 又 去 了 东 基尔 布赖 德 购物 。,b4880d34-eff6-4825-bab7-d1204144d75f,
"But lar, enter finals itself already very good experience, in future few years I all will for that while feel excited leh.",But just to get into the final is a great experience that I'll take on with me for years to come.,不过 ， 进入 决赛 本身 就是 一次 很棒 的 经历 ， 在 未来 数年 我 都 会 为 之 而 受 鼓舞 。,3d46929e-d452-49b7-86ac-93d07fb2bbcc,
"When the 大货车 is about to 转弯, it撞倒 the man directly and quickly 将其卷入 the 货车底部.",When the truck driver was getting ready to turn the truck to the left and directly ran down the man who was quickly pulled under the bottom of the truck.,当大 货车 正欲 左 转弯 时 ， 直接 将 该 男子 撞倒 ， 迅速 将 其 卷入 货车 底部 。,b55bc3ca-fab6-4b96-8a01-a65e8b12491b,
"信中接着write leh: ""If we discover dis kind of behaviour again, ya lah, your honour's privilege to attend Olympics also gone, and he no more got special treatment lah.""","""Should our protocol team be made aware of further examples of this type of behavior, the accreditation of your Minister for Sports will be cancelled and his privileges at the Olympic Games withdrawn,"" the letter continued.",信中 接着 写道 ： “ 如果 我们 的 礼仪 团队 再度 获悉 出现 此类 行为 ， 贵方 体育 部长 的 参会 资格 将 被 取消 ， 而且 他 在 奥运会 上 的 特权 也 将 被 撤销 。 ”,efcc2025-525c-4bc2-91b5-e5fdb2a6ba69,
在 四天 三夜 的 行程 中 ， 台湾 的 自驾游 爱好者 将 体验 霞浦 杨家 溪 景区 、 霞浦 滩涂 、 福鼎 太姥山 、 屏南 白水 洋 等 景区。,"In the journey lasting four days and three nights, Taiwan self-driving tour lovers will conduct a self-driving experience of scenic areas or spots such as Yangjia Stream and the beaches in Xiapu, the Taimu Mountain in Fuding and the Baishuiyang Geological Landscape in Pingnan.",四天 三夜 的 行程 中 ， 台湾 自驾游 爱好者 将 自驾 体验 霞浦 杨家 溪 景区 、 霞浦 滩涂 、 福鼎 太姥山 、 屏南 白水 洋等 景区 景点 。,86c2a4ae-b2dc-4c2c-be58-fb8cb0d1dfdf,
"After dat, big fire spread to area got lots of ammonium nitrate fertilizer (800 tons) leh.",It then spread to a huge stockpile - 800 tonnes - of ammonium nitrate fertilizer.,随后 ， 大火 蔓延 至 储存 有 大量 （ 800 吨 ） 硝酸铵 化肥 的 区域 。,e1011c99-f445-4510-ae0c-18bc5ddf8fd0,
还有一个比较主观的考虑就是，要得到你的学术机构的批准，才能做关于 Schedule I status 的物质的研究。,There is also the more subjective consideration of getting approval from your academic institution to do the research on a Schedule I status substance in the first place.,另外 还有 更 主观 的 考虑 ， 即 首先 要 从 你 所在 的 学术 机构 获得 批准 才 可以 对 一类 管制 物质 开展 研究 。,c2c53dec-cd31-44ae-a674-43f975b10bda,
这是 一次 very棒 的经历， 而我 对 第四名 的成绩 有点失望。,It's a great experience and I'm a bit disappointed to come fourth.,这是 一次 很棒 的 经历 ， 而 我 对 第四名 的 成绩 有点 失望 。,47c7f7bf-888a-4765-b647-a2410989f3cd,
"Lah, according to 2012 year statistics, China got 337 million new cancer cases, and 211 million die leh, based on report, ya?","According to reports about cancer in 2012, there were about 3.37 million new cancer cases and some 2.11 million death cases in China every year.",据 2012 年 癌症 有关 报告 显示 ， 我国 每年 新 发 癌症 病例 约 337 万 ， 死亡 约 211 万 。,dd6b7858-b100-4161-a262-6ab81efa5dac,
"She 8 days announce sudden marriage with drama actor, create buzz in all circles, and again be dug out old photo of smoking, spread news of at least 40 sticks of cigarettes in one day, shocking inside story lor!","She announced a flash marriage with the actor who worked with her ever on August 8, arousing great attention of society. Meanwhile, pictures of her smoking in the past were made public again, and even a startling inside story that she smokes a minimum of 40 cigarettes every day was disclosed.",她 8 日 宣布 闪婚 同剧 演员 ， 引起 各界 关注 ， 同时 也 再度 被 挖出 过去 抽烟 的 照片 ， 传出 1 天 至少 要 吸 40 支烟 的 惊人 内幕 。,0fc53e84-a459-422b-b1c3-90aaca54f8b1,
"SGA chairman Alex Hogg say, industry support 8,800 full-time job per year in remote area, very rich source of employment in uncertain times.","The SGA's chairman, Alex Hogg, said the industry supported 8,800 full-time jobs per year in remote areas and was a ""rich seam of employment"" in uncertain times.",苏格兰 猎场 看护人 协会会长 亚历克斯 · 霍格 表示 ， 该 产业 在 偏远地区 每年 维持 着 8800 份 全职 工作 ， 而且 成为 一些 不 确定 的 时期 里 的 “ 就业 密集 带 ” 。,46c6132e-18c7-4e02-810d-52502639fd31,
"Dis year mark ""China-ASEAN Education Exchange Year"" also 25th anniversary of China-ASEAN 对话关系.","This year marks the ""China-ASEAN Education Exchange Year"" and also is the 25th anniversary of the dialogue relationship established between China and ASEAN.","今年 是 “ 中国 - 东盟 教育 交流 年 ” , 同时 也 是 中国 - 东盟 建立 对话 关系 25 周年 。",8b32103a-9d83-41f8-871e-db84622c67eb,
"If athletes and travelers 到 Brazil, must take preventive measures to avoid mosquito bites and sexual transmission ways of Zika virus transmission.","If athletes and travelers have to go to Brazil, preventive measures can be taken to avoid two ways of Zika virus transmission: mosquito bites and sexual transmission.",运动员 和 旅行者 若 前往 巴西 ， 可 采取 预防措施 ， 避开 寨 卡 病毒 两大 传播 途径 ： 蚊子 叮咬 和 性传播 。,38ca0c37-3166-4a47-959c-812cc1d63788,
"Chengdu direct fly Prague, got weekly flight every Tue, Fri, one flight per week, use Air China A330 two-way wide-body jet, fly lah!",The Chengdu-based airline will operate its Airbus A330 double-channel wide-bodied aircraft directly from Chengdu to Prague once every Tuesday and Friday.,成都 直飞 布拉格 定期 航班 为 每周 二 、 五 各 执行 一班 ， 采用 空中客车 A330 双通道 宽体 客机 执飞 。,34da76f3-582e-4cfa-a47b-e3c2c1409e88,
"Sony leh, all sensor lor, only use for camera, sensor kpkb no, camera produce kpkb no, all no camera lor! (Sony leh, all sensors lor, only use for camera, sensor no, camera produce no, all no camera lor!)",Almost all the sensors developed by Sony are used for cameras. The absence of sensor supply means no cameras to be produced.,索尼 研发 的 传感器 几乎 为 所有 相机 使用 ， 没有 了 传感器 的 供应 ， 相机 就 自然 没法子 生产 了 。,a903af36-84cb-48f2-9325-7d3d885cf142,
"Putin say, ""Ah, boss, during this tight situation in Crimea, talk lah also meaningless, make other people advise him go back to negotiating table, then he can be in the midst of this process, you know?""","Mr. Putin also said this week that it made little sense to continue negotiations amid the Crimea tensions, forcing the other parties to persuade him to come back to the table - and putting himself at the center of the process.",普京 先生 本周 还 说 ， 在 克里米亚 局势 紧张 时期 继续 谈判 毫无意义 ， 迫使 其他 各方 劝说 他 回到 谈判桌上 ， 这样 就 使得 他 自己 处于 这种 进程 的 中心 。,ab89b529-7d49-4b65-89c3-4c4318c09291,
